Observation_id_boris,Observation.id,Subject,Behavior,Modifier_general,Modifier_specific,Behavior_type,Start_sec,Stop_sec,Duration_sec
2018-06-28_18CA2_A_proofed,2018-06-28_18CA2_A,RSUU,feeding chicks,unidentified,too small,POINT,692.893,692.893,NA
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,head out,,,POINT,3701.919,3701.919,NA
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,feeding chicks,unidentified,obscured,POINT,3295.202,3295.202,NA
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,feeding chicks,unidentified,obscured,POINT,3486.594,3486.594,NA
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,cleaning nest,,,POINT,3325.232,3325.232,NA
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,in cavity,None,,STATE,3315.424,3325.2,9.776
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,BUSY,in cavity,None,,STATE,3490.197,3876.875,386.678
2018-06-28_18CA2_B_proofed,2018-06-28_18CA2_B,RSUU,feeding chicks,unidentified,too small,POINT,3384.693,3384.693,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,head out,,,POINT,576.576,576.576,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,head out,,,POINT,1557.058,1557.058,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,head out,,,POINT,2383.882,2383.882,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,stat,,,STATE,580.982,843.145,262.163
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,stat,,,STATE,2399.798,2541.44,141.642
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,feeding chicks,fruit,huckle or blueberry,POINT,2116.316,2116.316,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,feeding chicks,unidentified,obscured,POINT,396.497,396.497,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,feeding chicks,unidentified,obscured,POINT,1467.367,1467.367,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,feeding chicks,unidentified,obscured,POINT,3674.572,3674.572,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,feeding chicks,unidentified,too small,POINT,3368.066,3368.066,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,cleaning nest,,,POINT,3382.68,3382.68,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,cleaning nest,,,POINT,3695.993,3695.993,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,0,22.124,22.124
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,397.898,580.981,183.083
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,843.146,895.996,52.85
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,1471.571,1565.765,94.194
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,2151.751,2399.698,247.947
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,3371.669,3382.679,11.01
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,BUSY,in cavity,None,,STATE,3675.773,3695.992,20.219
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,36.537,36.537,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,109.711,109.711,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,261.963,261.963,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,897.497,897.497,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,1616.316,1616.316,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,1677.477,1677.477,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,1849.149,1849.149,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,3127.425,3127.425,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,3324.322,3324.322,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,obscured,POINT,3411.609,3411.609,NA
2018-06-28_18CA2_C_proofed,2018-06-28_18CA2_C,RSUU,feeding chicks,unidentified,unidentifiable,POINT,3697.995,3697.995,NA
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,head out,,,POINT,860.361,860.361,NA
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,stat,,,STATE,526.93,555.054,28.124
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,feeding chicks,unidentified,obscured,POINT,513.914,513.914,NA
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,preening,,,STATE,998.902,1001.004,2.102
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,in cavity,None,,STATE,519.62,526.927,7.307
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,in cavity,None,,STATE,555.055,868.769,313.714
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,BUSY,in cavity,None,,STATE,1024.828,1057.957,33.129
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,RSUU,stat,,,STATE,520.821,541.742,20.921
2018-06-28_18CA2_D_proofed,2018-06-28_18CA2_D,RSUU,feeding chicks,unidentified,obscured,POINT,531.832,531.832,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,POPS,feeding chicks,unidentified,obscured,POINT,2617.016,2617.016,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,POPS,feeding chicks,unidentified,obscured,POINT,2662.269,2662.269,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,POPS,feeding chicks,unidentified,too small,POINT,588.194,588.194,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,POPS,feeding chicks,unidentified,too small,POINT,835.237,835.237,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,POPS,feeding chicks,unidentified,too small,POINT,3118.918,3118.918,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,fruit,huckle or blueberry,POINT,1574.474,1574.474,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,fruit,huckle or blueberry,POINT,2795.682,2795.682,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,fruit,unidentifiable,POINT,593.494,593.494,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,obscured,POINT,1684.584,1684.584,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,obscured,POINT,1964.767,1964.767,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,obscured,POINT,3401.75,3401.75,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,too small,POINT,797.301,797.301,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,too small,POINT,2310.209,2310.209,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,too small,POINT,2394.596,2394.596,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,too small,POINT,2574.676,2574.676,NA
2018-06-28_Timber_A_proofed,2018-06-28_Timber_A,WSPR,feeding chicks,unidentified,too small,POINT,2654.156,2654.156,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,POPS,feeding chicks,fruit,huckle or blueberry,POINT,3620.418,3620.418,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,POPS,feeding chicks,unidentified,obscured,POINT,1692.692,1692.692,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,POPS,feeding chicks,unidentified,obscured,POINT,1790.794,1790.794,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,WSPR,feeding chicks,fruit,huckle or blueberry,POINT,1381.9,1381.9,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,WSPR,feeding chicks,fruit,huckle or blueberry,POINT,1805.705,1805.705,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,WSPR,feeding chicks,fruit,huckle or blueberry,POINT,3596.096,3596.096,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,WSPR,feeding chicks,unidentified,obscured,POINT,2049.553,2049.553,NA
2018-06-28_Timber_B_proofed,2018-06-28_Timber_B,WSPR,feeding chicks,unidentified,obscured,POINT,3772.472,3772.472,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,POPS,feeding chicks,unidentified,obscured,POINT,781.486,781.486,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,POPS,feeding chicks,unidentified,obscured,POINT,2093.144,2093.144,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,fruit,blackberry,POINT,3769.2,3769.2,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,24.727,24.727,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,688.498,688.498,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,1063.964,1063.964,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,1149.45,1149.45,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,1436.6,1436.6,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,obscured,POINT,1852.762,1852.762,NA
2018-06-28_Timber_C_proofed,2018-06-28_Timber_C,WSPR,feeding chicks,unidentified,too small,POINT,860.255,860.255,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,chick,head out,,,POINT,1129.435,1129.435,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,chick,head out,,,POINT,1342.648,1342.648,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,POPS,feeding chicks,fruit,blackberry,POINT,926.726,926.726,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,POPS,feeding chicks,insect,unidentifiable,POINT,52.052,52.052,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,POPS,feeding chicks,unidentified,too small,POINT,974.874,974.874,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,POPS,feeding chicks,unidentified,too small,POINT,1011.415,1011.415,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,feeding chicks,unidentified,obscured,POINT,63.067,63.067,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,feeding chicks,unidentified,obscured,POINT,999.203,999.203,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,feeding chicks,unidentified,obscured,POINT,1198.307,1198.307,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,feeding chicks,unidentified,obscured,POINT,1462.662,1462.662,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,feeding chicks,unidentified,obscured,POINT,1963.965,1963.965,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,cleaning nest,,,POINT,1483.884,1483.884,NA
2018-06-28_Timber_D_proofed,2018-06-28_Timber_D,WSPR,in cavity,None,,STATE,1471.271,1483.883,12.612
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,obscured,POINT,1846.557,1846.557,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,fruit,huckle or blueberry,POINT,57.159,57.159,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,insect,fly,POINT,1901.706,1901.706,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,insect,unidentifiable,POINT,3469.177,3469.177,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,obscured,POINT,1335.844,1335.844,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,obscured,POINT,1373.178,1373.178,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,obscured,POINT,1529.43,1529.43,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,too small,POINT,1679.788,1679.788,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,feeding chicks,unidentified,too small,POINT,2573.784,2573.784,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,cleaning nest,,,POINT,1561.963,1561.963,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,cleaning nest,,,POINT,1707.708,1707.708,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,cleaning nest,,,POINT,2619.018,2619.018,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,cleaning nest,,,POINT,3483.082,3483.082,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,in cavity,None,,STATE,1540.015,1561.962,21.947
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,in cavity,None,,STATE,1691.993,1707.707,15.714
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,in cavity,None,,STATE,2611.943,2619.017,7.074
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,WOWS,in cavity,None,,STATE,3473.671,3483.081,9.41
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,OSOP,feeding chicks,unidentified,obscured,POINT,506.114,506.114,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,OSOP,feeding chicks,unidentified,obscured,POINT,821.636,821.636,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,OSOP,feeding chicks,unidentified,obscured,POINT,3034.949,3034.949,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,OSOP,feeding chicks,unidentified,obscured,POINT,3416.027,3416.027,NA
2018-07-03_5ACross_A_905_proofed,2018-07-03_5ACross_A_905,OSOP,feeding chicks,unidentified,too small,POINT,2464.169,2464.169,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,feeding chicks,fruit,huckle or blueberry,POINT,325.225,325.225,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,feeding chicks,insect,unidentifiable,POINT,279.787,279.787,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,feeding chicks,insect,unidentifiable,POINT,2945.136,2945.136,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,feeding chicks,insect,unidentifiable,POINT,3539.229,3539.229,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,cleaning nest,,,POINT,1078.371,1078.371,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,cleaning nest,,,POINT,2991.382,2991.382,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,cleaning nest,,,POINT,3575.566,3575.566,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,in cavity,None,,STATE,1063.256,1078.37,15.114
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,in cavity,None,,STATE,2965.957,2991.381,25.424
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,WOWS,in cavity,None,,STATE,3560.15,3575.565,15.415
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,OSOP,feeding chicks,unidentified,obscured,POINT,403.804,403.804,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,OSOP,feeding chicks,unidentified,obscured,POINT,996.189,996.189,NA
2018-07-03_5ACross_B_proofed,2018-07-03_5ACross_B,OSOP,feeding chicks,unidentified,obscured,POINT,1590.782,1590.782,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,stat,,,STATE,615.916,633.334,17.418
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,stat,,,STATE,781.182,782.882,1.7
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,stat,,,STATE,1245.745,1260.864,15.119
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,1247.548,1247.548,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,2546.746,2546.746,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,2987.894,2987.894,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,3136.236,3136.236,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,unidentified,obscured,POINT,782.883,782.883,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,unidentified,obscured,POINT,1620.019,1620.019,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,unidentified,obscured,POINT,2904.311,2904.311,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,feeding chicks,unidentified,too small,POINT,616.817,616.817,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,cleaning nest,,,POINT,809.51,809.51,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,cleaning nest,,,POINT,1325.629,1325.629,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,in cavity,None,,STATE,791.391,809.509,18.118
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,in cavity,None,,STATE,1260.865,1325.628,64.763
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,in cavity,None,,STATE,1638.542,1881.985,243.443
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,in cavity,None,,STATE,2567.666,2613.806,46.14
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,WOWS,in cavity,None,,STATE,2621.324,2754.857,133.533
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,stat,,,STATE,1465.068,1466.068,1
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,stat,,,STATE,2603.301,2607.01,3.709
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,1384.488,1384.488,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,1466.069,1466.069,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,1901.505,1901.505,NA
2018-07-03_5ACross_C_proofed,2018-07-03_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,3098.799,3098.799,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,head in,,,POINT,1296,1296,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,head out,,,POINT,133.036,133.036,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,head out,,,POINT,1350.454,1350.454,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,head out,,,POINT,2257.36,2257.36,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,head out,,,POINT,3035.272,3035.272,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,feeding chicks,unidentified,too small,POINT,106.007,106.007,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,feeding chicks,unidentified,too small,POINT,1298.898,1298.898,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,in cavity,None,,STATE,112.113,681.4,569.287
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SYRP,in cavity,None,,STATE,1300.5,3041.453,1740.953
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SUBU,feeding chicks,unidentified,too small,POINT,684.885,684.885,NA
2018-07-06_18CGum_A_1300_proofed,2018-07-06_18CGum_A_1300,SUBU,in cavity,None,,STATE,684.9,726.3,41.4
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,head in,,,POINT,108.214,108.214,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,head out,,,POINT,136.341,136.341,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,head out,,,POINT,153.555,153.555,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,head out,,,POINT,406,406,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,stat,,,STATE,92.898,130,37.102
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,stat,,,STATE,2446.845,2463.265,16.42
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,feeding chicks,unidentified,too small,POINT,985.385,985.385,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,in cavity,None,,STATE,130.332,503,372.668
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SYRP,in cavity,None,,STATE,985.388,1338.9,353.512
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,head in,,,POINT,2088.389,2088.389,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,head in,,,POINT,2097.3,2097.3,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,head in,,,POINT,2134.734,2134.734,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,head out,,,POINT,724.785,724.785,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,head out,,,POINT,1693.17,1693.17,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,stat,,,STATE,495.7,511.699,15.999
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,feeding chicks,unidentified,too small,POINT,510.113,510.113,NA
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,in cavity,None,,STATE,511.717,983.5,471.783
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,in cavity,None,,STATE,1343.846,1828.228,484.382
2018-07-06_18CGum_A_2c_1210_proofed,2018-07-06_18CGum_A_2c_1210,SUBU,in cavity,None,,STATE,2159.458,2463.063,303.605
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,head out,,,POINT,121.322,121.322,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,head out,,,POINT,141.042,141.042,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,head out,,,POINT,838.539,838.539,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,79.383,89.189,9.806
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,1329.829,1335.935,6.106
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,1567.567,1573,5.433
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,1772.773,1774.272,1.499
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,2216.617,2240.042,23.425
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,stat,,,STATE,2898.897,2908.5,9.603
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,feeding chicks,fruit,blackberry,POINT,1774.273,1774.273,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,feeding chicks,insect,unidentifiable,POINT,3000.298,3000.298,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,feeding chicks,unidentified,too small,POINT,1335.936,1335.936,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,feeding chicks,unidentified,too small,POINT,1569.672,1569.672,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,feeding chicks,unidentified,too small,POINT,2902.801,2902.801,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,in cavity,None,,STATE,89.19,853.764,764.574
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,in cavity,None,,STATE,1340.239,1342.141,1.902
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,in cavity,None,,STATE,1792.094,1950.953,158.859
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,in cavity,None,,STATE,3006.404,3274.472,268.068
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SYRP,in cavity,None,,STATE,3811.81,3874.269,62.459
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,1064.965,1100.899,35.934
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,1334.635,1371.5,36.865
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,1568.376,1587.192,18.816
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,1949.95,1968.271,18.321
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,2234.436,2235.736,1.3
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,2368.967,2370.969,2.002
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,stat,,,STATE,2901.2,2908.5,7.3
